Type,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,Hour,DayOfWeek,Month,Severity_Heavy,Severity_Light,Severity_Moderate,Severity_Severe,Severity_UNK,Duration,Season
Rain,2016-04-29 03:55:00,2016-04-29 04:15:00,0.12,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,4,4,False,False,True,False,False,0.3333333333333333,Spring
Rain,2016-04-29 04:35:00,2016-04-29 06:15:00,0.03,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,4,4,False,True,False,False,False,1.6666666666666667,Spring
Snow,2016-04-29 06:15:00,2016-04-29 06:35:00,0.02,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,4,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-29 06:35:00,2016-04-29 06:55:00,0.04,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,4,4,False,False,True,False,False,0.3333333333333333,Spring
Rain,2016-04-29 06:55:00,2016-04-29 07:35:00,0.04,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,4,4,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-04-29 08:15:00,2016-04-29 08:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,8,4,4,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-04-29 09:15:00,2016-04-29 09:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,9,4,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-04-29 10:15:00,2016-04-29 10:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,10,4,4,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-04-29 11:35:00,2016-04-29 12:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,11,4,4,False,True,False,False,False,0.6666666666666666,Spring
Snow,2016-04-29 12:15:00,2016-04-29 12:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,12,4,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-04-29 12:35:00,2016-04-29 12:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,12,4,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-29 12:55:00,2016-04-29 16:15:00,0.07,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,12,4,4,False,True,False,False,False,3.333333333333333,Spring
Snow,2016-04-29 16:15:00,2016-04-29 16:55:00,0.08,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,4,4,False,False,True,False,False,0.6666666666666666,Spring
Snow,2016-04-29 16:55:00,2016-04-29 17:15:00,0.08,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,4,4,True,False,False,False,False,0.3333333333333333,Spring
Snow,2016-04-29 17:15:00,2016-04-29 17:35:00,0.02,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,17,4,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-29 17:35:00,2016-04-29 18:15:00,0.09,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,17,4,4,False,False,True,False,False,0.6666666666666666,Spring
Snow,2016-04-29 18:15:00,2016-04-29 20:35:00,0.05,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,4,4,False,True,False,False,False,2.333333333333333,Spring
Rain,2016-04-29 20:55:00,2016-04-29 21:15:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,4,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-04-29 21:35:00,2016-04-29 22:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,4,4,False,True,False,False,False,0.6666666666666666,Spring
Snow,2016-04-29 22:15:00,2016-04-29 23:55:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,4,4,False,True,False,False,False,1.6666666666666667,Spring
Rain,2016-04-29 23:55:00,2016-04-30 00:15:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,4,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-30 00:15:00,2016-04-30 01:35:00,0.03,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,5,4,False,True,False,False,False,1.3333333333333333,Spring
Snow,2016-04-30 01:35:00,2016-04-30 02:15:00,0.08,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,5,4,False,False,True,False,False,0.6666666666666666,Spring
Snow,2016-04-30 02:15:00,2016-04-30 03:55:00,0.03,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,5,4,False,True,False,False,False,1.6666666666666667,Spring
Snow,2016-04-30 04:15:00,2016-04-30 04:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,5,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-30 05:55:00,2016-04-30 06:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,5,5,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-30 06:35:00,2016-04-30 06:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,5,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-30 07:35:00,2016-04-30 07:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,7,5,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-04-30 08:55:00,2016-04-30 09:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,8,5,4,False,True,False,False,False,0.3333333333333333,Spring
Fog,2016-04-30 11:35:00,2016-04-30 11:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,11,5,4,False,False,False,True,False,0.3333333333333333,Spring
Rain,2016-04-30 15:15:00,2016-04-30 15:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,5,4,False,True,False,False,False,0.6666666666666666,Spring
Snow,2016-04-30 15:55:00,2016-04-30 16:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,5,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-04-30 21:55:00,2016-04-30 22:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,5,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-05-01 15:35:00,2016-05-01 16:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,6,5,False,True,False,False,False,1.0,Spring
Rain,2016-05-02 03:55:00,2016-05-02 05:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,0,5,False,True,False,False,False,1.3333333333333333,Spring
Snow,2016-05-02 10:15:00,2016-05-02 11:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,10,0,5,False,True,False,False,False,1.3333333333333333,Spring
Rain,2016-05-06 12:35:00,2016-05-06 12:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,12,4,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-06 15:35:00,2016-05-06 15:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,4,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-07 23:35:00,2016-05-07 23:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,5,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-08 19:55:00,2016-05-08 20:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,6,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-08 20:55:00,2016-05-08 21:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,6,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-08 23:55:00,2016-05-09 01:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,6,5,False,True,False,False,False,1.3333333333333333,Spring
Rain,2016-05-09 11:15:00,2016-05-09 12:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,11,0,5,False,True,False,False,False,1.3333333333333333,Spring
Rain,2016-05-09 12:55:00,2016-05-09 13:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,12,0,5,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-05-09 13:15:00,2016-05-09 14:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,13,0,5,False,True,False,False,False,1.0,Spring
Rain,2016-05-09 14:15:00,2016-05-09 15:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,14,0,5,False,True,False,False,False,1.0,Spring
Rain,2016-05-09 15:55:00,2016-05-09 16:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,0,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-09 16:35:00,2016-05-09 16:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,0,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-10 16:15:00,2016-05-10 16:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,1,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-10 19:55:00,2016-05-10 20:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-10 20:55:00,2016-05-10 21:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-10 22:15:00,2016-05-10 22:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-10 22:55:00,2016-05-10 23:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-11 00:55:00,2016-05-11 01:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,2,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-11 02:55:00,2016-05-11 03:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,2,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-11 05:35:00,2016-05-11 05:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,5,2,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-11 06:55:00,2016-05-11 07:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,2,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-15 11:35:00,2016-05-15 13:35:00,0.04,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,11,6,5,False,True,False,False,False,2.0,Spring
Rain,2016-05-15 15:35:00,2016-05-15 15:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,6,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-15 17:55:00,2016-05-15 18:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,17,6,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-16 08:56:00,2016-05-16 09:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,8,0,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-16 14:36:00,2016-05-16 14:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,14,0,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-16 15:16:00,2016-05-16 16:35:00,0.02,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,0,5,False,True,False,False,False,1.3166666666666669,Spring
Rain,2016-05-16 18:15:00,2016-05-16 18:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,0,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-16 19:15:00,2016-05-16 23:35:00,0.05,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,0,5,False,True,False,False,False,4.333333333333333,Spring
Rain,2016-05-16 23:56:00,2016-05-17 00:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,0,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-17 01:56:00,2016-05-17 02:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-17 18:56:00,2016-05-17 19:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-17 19:36:00,2016-05-17 20:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,1,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-17 20:56:00,2016-05-17 21:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-17 21:36:00,2016-05-17 22:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,1,5,False,True,False,False,False,1.0,Spring
Rain,2016-05-17 22:55:00,2016-05-18 01:16:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,1,5,False,True,False,False,False,2.35,Spring
Rain,2016-05-18 01:36:00,2016-05-18 02:36:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,2,5,False,True,False,False,False,1.0,Spring
Rain,2016-05-18 16:35:00,2016-05-18 18:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,2,5,False,True,False,False,False,2.0,Spring
Rain,2016-05-18 20:36:00,2016-05-18 20:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,2,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-18 21:16:00,2016-05-18 22:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,2,5,False,True,False,False,False,1.3166666666666669,Spring
Rain,2016-05-18 23:16:00,2016-05-19 03:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,2,5,False,True,False,False,False,4.0,Spring
Rain,2016-05-19 03:56:00,2016-05-19 04:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,3,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-19 04:36:00,2016-05-19 06:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,3,5,False,True,False,False,False,2.0,Spring
Rain,2016-05-19 20:35:00,2016-05-19 20:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,3,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-19 21:15:00,2016-05-19 22:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,3,5,False,True,False,False,False,1.0,Spring
Rain,2016-05-19 22:35:00,2016-05-19 23:56:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,3,5,False,True,False,False,False,1.35,Spring
Rain,2016-05-20 00:16:00,2016-05-20 00:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,4,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-26 19:15:00,2016-05-26 19:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,3,5,False,True,False,False,False,0.35,Spring
Rain,2016-05-26 20:56:00,2016-05-26 21:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,3,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-26 21:36:00,2016-05-26 21:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,3,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-26 23:36:00,2016-05-26 23:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,3,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-27 00:36:00,2016-05-27 00:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,4,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-27 04:36:00,2016-05-27 06:36:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,4,5,False,True,False,False,False,2.0,Spring
Rain,2016-05-27 07:56:00,2016-05-27 09:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,7,4,5,False,True,False,False,False,1.3333333333333333,Spring
Rain,2016-05-27 21:56:00,2016-05-27 22:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,4,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-27 23:36:00,2016-05-27 23:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,4,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-28 00:16:00,2016-05-28 00:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,5,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-28 01:56:00,2016-05-28 02:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,5,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-28 03:16:00,2016-05-28 03:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,5,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-28 22:16:00,2016-05-28 22:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,5,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-28 23:56:00,2016-05-29 00:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,5,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-29 18:16:00,2016-05-29 18:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,6,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-30 20:16:00,2016-05-30 21:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,0,5,False,True,False,False,False,1.0,Spring
Rain,2016-05-30 21:36:00,2016-05-30 21:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,0,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-05-30 22:56:00,2016-05-30 23:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,0,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-05-31 21:36:00,2016-05-31 21:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,1,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-06-01 01:56:00,2016-06-01 02:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,2,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-01 03:36:00,2016-06-01 03:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,2,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-01 22:16:00,2016-06-01 23:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,2,6,False,True,False,False,False,1.6666666666666667,Summer
Rain,2016-06-02 00:16:00,2016-06-02 00:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,3,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-04 22:56:00,2016-06-04 23:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,5,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-05 01:16:00,2016-06-05 01:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,6,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-06 01:36:00,2016-06-06 01:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,0,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-06 03:56:00,2016-06-06 04:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,0,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-06 04:36:00,2016-06-06 04:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,0,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-06 05:36:00,2016-06-06 05:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,5,0,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-06 21:56:00,2016-06-06 23:16:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,0,6,False,True,False,False,False,1.3333333333333333,Summer
Rain,2016-06-07 00:56:00,2016-06-07 01:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,1,6,False,True,False,False,False,0.6666666666666666,Summer
Rain,2016-06-07 21:36:00,2016-06-07 23:36:00,0.04,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,1,6,False,True,False,False,False,2.0,Summer
Rain,2016-06-07 23:56:00,2016-06-08 00:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,1,6,False,True,False,False,False,0.6666666666666666,Summer
Rain,2016-06-08 19:16:00,2016-06-08 19:56:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,2,6,False,True,False,False,False,0.6666666666666666,Summer
Rain,2016-06-08 20:16:00,2016-06-08 20:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,2,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-08 21:56:00,2016-06-08 22:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,2,6,False,True,False,False,False,0.6666666666666666,Summer
Rain,2016-06-08 23:16:00,2016-06-08 23:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,2,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-08 23:56:00,2016-06-09 00:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,2,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2016-06-09 00:36:00,2016-06-09 01:16:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,3,6,False,True,False,False,False,0.6666666666666666,Summer
Rain,2016-06-10 01:16:00,2016-06-10 01:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,4,6,False,True,False,False,False,0.3333333333333333,Summer
